alert_id,opportunity_id,change_type,severity,actionable,supplier_profile,match_score,match_band,title,buyer,country_or_scope,source,previous_value,current_value,status,reason,notice_url,source_health,observed_at
alert_6f575e224ac3b819_professional-services,canadabuys:cb-999-24059032,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Publications Management,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:82121506,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_6f6cf70ec2f144b1_logistics,canadabuys:cb-120-30888735,CLASSIFICATION_CHANGED,MEDIUM,yes,logistics,75,GOOD,Lease of Two Highway Tractors with Sleepers - 1 Oct 2026 - 31 March 2027,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:78111808,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_6fe0247bef998031_construction,canadabuys:ws5790454107-doc5802732578,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,Parliamentary Precinct Boardroom Fit Up,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:72000000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_6fe0247bef998031_infrastructure,canadabuys:ws5790454107-doc5802732578,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Parliamentary Precinct Boardroom Fit Up,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:72000000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7095ca2e40bfe07a_industrial-supplier,canadabuys:ws5795770019-doc5796011874,CLASSIFICATION_CHANGED,MEDIUM,yes,industrial-supplier,75,GOOD,W0107-275623 Heavy Duty Air Assist Floor Jacks,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:24101612,UNSPSC:24101659",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019075?anId=ANONYMOUS,HEALTHY,
alert_7095ca2e40bfe07a_manufacturer,canadabuys:ws5795770019-doc5796011874,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,W0107-275623 Heavy Duty Air Assist Floor Jacks,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:24101612,UNSPSC:24101659",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019075?anId=ANONYMOUS,HEALTHY,
alert_70ebfba2ba2ddaf4_engineering,canadabuys:ws4424845074-doc4430347010,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Non-Emergency Towing Services,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:78141701,UNSPSC:81101506",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/18711443?anId=ANONYMOUS,HEALTHY,
alert_70ebfba2ba2ddaf4_infrastructure,canadabuys:ws4424845074-doc4430347010,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Non-Emergency Towing Services,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:78141701,UNSPSC:81101506",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/18711443?anId=ANONYMOUS,HEALTHY,
alert_70ebfba2ba2ddaf4_logistics,canadabuys:ws4424845074-doc4430347010,CLASSIFICATION_CHANGED,MEDIUM,yes,logistics,75,GOOD,Non-Emergency Towing Services,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:78141701,UNSPSC:81101506",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/18711443?anId=ANONYMOUS,HEALTHY,
alert_7114286a43d2393c_professional-services,canadabuys:cb-446-48983985,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,RFP004269 Property and Tenant Management Quebec,Canada Mortgage and Housing Corporation (CNHC),Canada,canadabuys,,UNSPSC:80161601,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_72c4700de84bfe32_construction,canadabuys:ws4269028690-doc4269063119,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,W8476-246755 - Bridge and Gap Crossing Modernization Project (BGCM),Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:72141107,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/17781864?anId=ANONYMOUS,HEALTHY,
alert_72c4700de84bfe32_infrastructure,canadabuys:ws4269028690-doc4269063119,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,W8476-246755 - Bridge and Gap Crossing Modernization Project (BGCM),Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:72141107,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/17781864?anId=ANONYMOUS,HEALTHY,
alert_731fc85605606c6a_construction,canadabuys:cb-611-80102901,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,Greenbelt Maintenance Management Services,National Capital Commission (NCC),Canada,canadabuys,,"UNSPSC:72102902,UNSPSC:72102903,UNSPSC:72102905,UNSPSC:76111507",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_731fc85605606c6a_infrastructure,canadabuys:cb-611-80102901,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Greenbelt Maintenance Management Services,National Capital Commission (NCC),Canada,canadabuys,,"UNSPSC:72102902,UNSPSC:72102903,UNSPSC:72102905,UNSPSC:76111507",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7376c7dad3681970_manufacturer,canadabuys:ws5732602543-doc5732660065,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Polar Helicopter Project,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:25131600,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110015315?anId=ANONYMOUS,HEALTHY,
alert_746f841c26d0f4fb_engineering,canadabuys:cb-762-52785534,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Two (2) Senior Life Cycle Management Specialist,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:81100000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_746f841c26d0f4fb_infrastructure,canadabuys:cb-762-52785534,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Two (2) Senior Life Cycle Management Specialist,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:81100000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7493350a2a192cf9_manufacturer,canadabuys:cb-316-14570595,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Vehicular Equipment Components -  Mobile Kitchen Trailers (MKT),Department of National Defence (DND),Canada,canadabuys,,UNSPSC:25180000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_74cb3365702e4598_industrial-supplier,canadabuys:ws4798204521-doc4813695380,CLASSIFICATION_CHANGED,MEDIUM,yes,industrial-supplier,75,GOOD,E60HS-25BCKH - Request for Supply Arrangement (RFSA) - Tractor Loader Backhoes and Skid Steer Loaders,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:22101500,UNSPSC:22101600",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://discovery.ariba.com/rfx/21815805?extsite=MjE4MTU4MDVfQU4wMTQ4NDA1MDk5Mg==,HEALTHY,
alert_74ea4815d69125f2_professional-services,canadabuys:cb-265-73388100,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,TSPS - Evaluation Services Consultant,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:80101500,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_75764a45084ef4f1_industrial-supplier,canadabuys:cb-858-67519617,CLASSIFICATION_CHANGED,MEDIUM,yes,industrial-supplier,75,GOOD,Transmission Spares,Department of National Defence (DND),Canada,canadabuys,,"UNSPSC:13100000,UNSPSC:24101700,UNSPSC:25111900,UNSPSC:27110000,UNSPSC:31151700,UNSPSC:31160000,UNSPSC:31161500,UNSPSC:31161600,UNSPSC:31161900,UNSPSC:31171500,UNSPSC:31180000,UNSPSC:31200000,UNSPSC:31201600,UNSPSC:31400000,UNSPSC:39121400,UNSPSC:39121700,UNSPSC:39122200,UNSPSC:40141600,UNSPSC:40142000,UNSPSC:40170000,UNSPSC:41104900,UNSPSC:41112400",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_75764a45084ef4f1_manufacturer,canadabuys:cb-858-67519617,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Transmission Spares,Department of National Defence (DND),Canada,canadabuys,,"UNSPSC:13100000,UNSPSC:24101700,UNSPSC:25111900,UNSPSC:27110000,UNSPSC:31151700,UNSPSC:31160000,UNSPSC:31161500,UNSPSC:31161600,UNSPSC:31161900,UNSPSC:31171500,UNSPSC:31180000,UNSPSC:31200000,UNSPSC:31201600,UNSPSC:31400000,UNSPSC:39121400,UNSPSC:39121700,UNSPSC:39122200,UNSPSC:40141600,UNSPSC:40142000,UNSPSC:40170000,UNSPSC:41104900,UNSPSC:41112400",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_75834edaca97f38a_engineering,canadabuys:cb-820-57523010,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Professional Services for Existing Building Commissioning (EBCx),Department of Natural Resources (NRCan),Canada,canadabuys,,UNSPSC:81141805,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_75834edaca97f38a_infrastructure,canadabuys:cb-820-57523010,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Professional Services for Existing Building Commissioning (EBCx),Department of Natural Resources (NRCan),Canada,canadabuys,,UNSPSC:81141805,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_759b506a37def5a6_construction,canadabuys:cb-849-43048586,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,"Grounds Maintenance Services and/or Snow Clearing and Removal Services – RCMP Peace River, Spirit River, Manning, Red Earth Creek and/or Fairview Detachment in Peace River, Spirit River, Manning, Red Earth Creek, Fairview, Alberta",Royal Canadian Mounted Police (RCMP),Canada,canadabuys,,"UNSPSC:72102903,UNSPSC:72102905",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_759b506a37def5a6_infrastructure,canadabuys:cb-849-43048586,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,"Grounds Maintenance Services and/or Snow Clearing and Removal Services – RCMP Peace River, Spirit River, Manning, Red Earth Creek and/or Fairview Detachment in Peace River, Spirit River, Manning, Red Earth Creek, Fairview, Alberta",Royal Canadian Mounted Police (RCMP),Canada,canadabuys,,"UNSPSC:72102903,UNSPSC:72102905",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_760538a6ab5b23c1_manufacturer,canadabuys:ws5815142609-doc5821357187,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,F1782-26C147 - CCGS Laurier - Three-Way Temperature Control Valve,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:25111900,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110020866?anId=ANONYMOUS,HEALTHY,
alert_760cfb69b63fdb33_construction,canadabuys:cb-709-44790968,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,Stage 1 - 2026 PEI National Park Paving Program,Parks Canada Agency (PC),Canada,canadabuys,,UNSPSC:72141103,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_760cfb69b63fdb33_infrastructure,canadabuys:cb-709-44790968,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Stage 1 - 2026 PEI National Park Paving Program,Parks Canada Agency (PC),Canada,canadabuys,,UNSPSC:72141103,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_765a4661a527f398_industrial-supplier,canadabuys:cb-430-22756849,CLASSIFICATION_CHANGED,MEDIUM,yes,industrial-supplier,75,GOOD,Lease of Portable Laser Ablation System,Department of National Defence (DND),Canada,canadabuys,,"UNSPSC:23151700,UNSPSC:27150000,UNSPSC:31240000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_765a4661a527f398_manufacturer,canadabuys:cb-430-22756849,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Lease of Portable Laser Ablation System,Department of National Defence (DND),Canada,canadabuys,,"UNSPSC:23151700,UNSPSC:27150000,UNSPSC:31240000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7677f761df9c372c_b2b-saas,canadabuys:cb-469-34594329,CLASSIFICATION_CHANGED,MEDIUM,yes,b2b-saas,75,GOOD,Supply of Hard Disk Drives (HDD) for RCMP Network Video Recording Systems,Royal Canadian Mounted Police (RCMP),Canada,canadabuys,,UNSPSC:43201803,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7677f761df9c372c_it-software,canadabuys:cb-469-34594329,CLASSIFICATION_CHANGED,MEDIUM,yes,it-software,75,GOOD,Supply of Hard Disk Drives (HDD) for RCMP Network Video Recording Systems,Royal Canadian Mounted Police (RCMP),Canada,canadabuys,,UNSPSC:43201803,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7677f761df9c372c_telecom,canadabuys:cb-469-34594329,CLASSIFICATION_CHANGED,MEDIUM,yes,telecom,75,GOOD,Supply of Hard Disk Drives (HDD) for RCMP Network Video Recording Systems,Royal Canadian Mounted Police (RCMP),Canada,canadabuys,,UNSPSC:43201803,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7710fef6e97de71f_engineering,canadabuys:ws3501721826-doc5670748569,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,RFI - W6369-22-P5NW - 2026-2027 - Supplemental invitation to Commercial Space Situational Awareness Observations,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:55111500,UNSPSC:81111902,UNSPSC:81151605",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110011897?anId=ANONYMOUS,HEALTHY,
alert_7710fef6e97de71f_infrastructure,canadabuys:ws3501721826-doc5670748569,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,RFI - W6369-22-P5NW - 2026-2027 - Supplemental invitation to Commercial Space Situational Awareness Observations,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:55111500,UNSPSC:81111902,UNSPSC:81151605",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110011897?anId=ANONYMOUS,HEALTHY,
alert_777e68b1bcebea43_professional-services,canadabuys:cb-618-15132554,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Communications Coordinator for the Canadian Council of Forest Ministers,Department of Natural Resources (NRCan),Canada,canadabuys,,UNSPSC:80170000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_787284b2ac52268a_construction,canadabuys:ws5825708974-doc5825728619,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,RFP 5P132-260081 Windows and Doors Replacement,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:30170000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110021119?anId=ANONYMOUS,HEALTHY,
alert_799f51efeb18dd43_construction,canadabuys:ws5795689234-doc5795834595,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,EQ754-270479 - REQUEST FOR INFORMATION - BLB Main Cable Replacement Project,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:72141107,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019071?anId=ANONYMOUS,HEALTHY,
alert_799f51efeb18dd43_infrastructure,canadabuys:ws5795689234-doc5795834595,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,EQ754-270479 - REQUEST FOR INFORMATION - BLB Main Cable Replacement Project,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:72141107,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019071?anId=ANONYMOUS,HEALTHY,
alert_7abe0fc081f7f37d_engineering,canadabuys:cb-91-23719244,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Multi-year Rental of an Autonomous Underwater Vehicle (AUV),Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:25111900,UNSPSC:78111704,UNSPSC:81151806",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7abe0fc081f7f37d_infrastructure,canadabuys:cb-91-23719244,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Multi-year Rental of an Autonomous Underwater Vehicle (AUV),Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:25111900,UNSPSC:78111704,UNSPSC:81151806",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7abe0fc081f7f37d_logistics,canadabuys:cb-91-23719244,CLASSIFICATION_CHANGED,MEDIUM,yes,logistics,75,GOOD,Multi-year Rental of an Autonomous Underwater Vehicle (AUV),Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:25111900,UNSPSC:78111704,UNSPSC:81151806",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7abe0fc081f7f37d_manufacturer,canadabuys:cb-91-23719244,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Multi-year Rental of an Autonomous Underwater Vehicle (AUV),Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:25111900,UNSPSC:78111704,UNSPSC:81151806",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7ae6526abbcbd557_manufacturer,canadabuys:ws4153305060-doc4153316176,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Request for Supply Arrangement for Agricultural Tractors (E60HS 18AGTR),Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:25100000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://discovery.ariba.com/rfx/17234464?extsite=MTcyMzQ0NjRfQU4wMTQ4NDA1MDk5Mg==,HEALTHY,
alert_7b749473a8705061_construction,canadabuys:ws5132332179-doc5132332243,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,F1705-241022 - ITT - Gull Harbour Historic Light House Replacement,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:72141100,UNSPSC:72141118",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7b749473a8705061_infrastructure,canadabuys:ws5132332179-doc5132332243,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,F1705-241022 - ITT - Gull Harbour Historic Light House Replacement,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:72141100,UNSPSC:72141118",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7c93b935d7897dcb_industrial-supplier,canadabuys:cb-88-103367,CLASSIFICATION_CHANGED,MEDIUM,yes,industrial-supplier,75,GOOD,"Winch,Drum,Power Operated",Department of National Defence (DND),Canada,canadabuys,,UNSPSC:24101600,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7c93b935d7897dcb_manufacturer,canadabuys:cb-88-103367,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,"Winch,Drum,Power Operated",Department of National Defence (DND),Canada,canadabuys,,UNSPSC:24101600,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7d3526fa9ff38940_professional-services,canadabuys:cb-564-37642506,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Industry Day Solution,Financial Transactions and Reports Analysis Centre of Canada (FINTRAC),Canada,canadabuys,,"UNSPSC:80161502,UNSPSC:83110000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7d4bbc2f7f836ce1_manufacturer,canadabuys:ws5366556200-doc5374381363,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,F6855-250509 - CCGS George R Pearkes Alongside Refit,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:25111900,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7dca994e7ca6a12a_manufacturer,canadabuys:ws5616485208-doc5832369531,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,PR22456 21C11-254470 Aluminum Extrusions (Retender),Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:31110000,UNSPSC:40182700",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7e3c0ffd65b23df0_engineering,canadabuys:cb-14-3975244,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,"ACAN - Providing development, maintenance, and support services for the Non-Destructive Testing (NDT) solution",Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:80161604,UNSPSC:81111700,UNSPSC:81160000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7e3c0ffd65b23df0_infrastructure,canadabuys:cb-14-3975244,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,"ACAN - Providing development, maintenance, and support services for the Non-Destructive Testing (NDT) solution",Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:80161604,UNSPSC:81111700,UNSPSC:81160000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_7e3c0ffd65b23df0_professional-services,canadabuys:cb-14-3975244,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,"ACAN - Providing development, maintenance, and support services for the Non-Destructive Testing (NDT) solution",Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:80161604,UNSPSC:81111700,UNSPSC:81160000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
